Time,Fp1,F3,C3,P3,O1,F7,T3,T5,Fz,Fp2,F4,C4,P4,O2,F8,T4,T6,Cz,Pz
1738.2812,-0.5547,-0.2524,0.2187,-1.3066,0.0784,-3.3116,-11.8444,1.0516,-2.0448,-7.0942,-1.5564,-0.8116,0.4650,-0.6773,-4.1448,1.1092,0.0019,-1.1940,-0.7703
1742.1875,2.1201,1.6141,2.8095,0.8774,1.4575,-0.3651,-10.0026,2.5902,1.0821,-3.3584,-1.0741,2.2502,2.5274,1.3254,-1.5392,-0.1471,0.7894,4.5317,2.2016
1746.0938,3.6758,2.4952,5.3180,3.6849,2.6205,1.8618,-5.4216,4.2884,3.3941,0.3232,-0.7775,5.5564,4.5622,3.1193,0.4595,-1.6938,1.9912,9.6477,5.2697
1750.0000,3.7833,2.3804,6.9519,6.2077,3.2579,2.7579,0.9548,5.6417,3.9936,2.6185,-1.1637,7.5339,5.4839,4.0821,0.4554,-2.8619,2.7684,12.2696,7.2535
1753.9062,2.5078,1.6793,7.3706,7.7355,3.4443,2.2078,7.4659,6.3611,2.7750,2.9075,-2.2175,7.2911,4.7906,4.0477,-1.9025,-3.1927,2.4949,11.5684,7.4731
1757.8125,0.3047,0.8645,6.7080,7.9083,3.4045,0.6086,12.1171,6.3535,0.4073,1.4764,-3.3282,5.0403,2.7724,3.1989,-5.5677,-2.6218,1.0953,8.0529,5.9836
1761.7188,-2.0792,0.1763,5.3463,6.6884,3.1890,-1.3179,13.3095,5.5964,-2.0602,-0.7407,-3.7106,1.9028,0.2727,1.8022,-8.5346,-1.4467,-0.9520,3.2380,3.4322
1765.6250,-3.8145,-0.4263,3.6308,4.2803,2.5545,-2.8245,10.6325,4.0647,-3.7339,-2.6773,-3.0305,-0.7594,-1.8135,0.0374,-8.8744,-0.1410,-2.9067,-1.0915,0.6768
1769.5312,-4.2748,-1.0850,1.7293,1.1085,1.1808,-3.4122,5.2273,1.8019,-4.2579,-3.6099,-1.7333,-2.0699,-2.9798,-1.9439,-5.8056,0.8591,-4.1435,-3.6267,-1.5813
1773.4375,-3.2932,-1.8081,-0.2907,-2.1635,-0.9297,-2.9729,-0.6425,-0.9180,-3.8544,-3.3694,-0.7658,-2.0053,-3.2431,-3.8221,-0.1870,1.2936,-4.3969,-3.9420,-2.9632
1777.3438,-1.2552,-2.3785,-2.2632,-4.6846,-3.1949,-1.7642,-4.7088,-3.4960,-3.0447,-2.2523,-0.8515,-1.2366,-2.9493,-5.0091,5.8660,1.1104,-3.7767,-2.4466,-3.3652
1781.2500,1.0498,-2.4716,-3.7937,-5.6330,-4.5907,-0.2523,-5.9031,-5.1186,-2.2563,-0.7607,-1.8603,-0.6069,-2.4398,-4.8195,10.0350,0.4174,-2.6142,-0.0146,-2.8293
1785.1562,2.7751,-1.8823,-4.3376,-4.5544,-4.1669,1.0958,-4.8876,-5.0752,-1.5676,0.6472,-2.7983,-0.6034,-1.8281,-2.8743,10.9358,-0.6002,-1.2800,2.4445,-1.4762
1789.0625,3.3975,-0.6859,-3.4677,-1.6371,-1.6381,1.9831,-3.5202,-3.1240,-0.7385,1.6792,-2.4982,-1.1371,-1.0221,0.5235,8.7123,-1.7531,-0.0755,4.2708,0.4633
1792.9688,2.9366,0.7853,-1.1669,2.2780,2.3349,2.3565,-3.5440,0.3073,0.5221,2.2058,-0.5461,-1.7075,0.0702,4.3386,4.7961,-2.8810,0.7869,5.1462,2.6035
1796.8750,1.8953,2.1286,2.0627,6.0181,6.3837,2.3667,-5.3413,4.2282,2.2498,2.2112,2.2582,-1.7836,1.3412,7.1918,1.0292,-3.8304,1.1759,5.0734,4.4564
1800.7812,0.9589,3.0851,5.3697,8.5835,9.0763,2.2452,-7.5920,7.4644,4.1032,1.7702,4.3140,-1.1321,2.4616,8.0108,-1.3045,-4.4005,1.0579,4.3314,5.6027
1804.6875,0.6209,3.6417,7.9251,9.5578,9.5984,2.1595,-8.1063,9.1268,5.5178,1.0572,4.2842,0.0918,3.0540,6.5719,-1.9935,-4.3216,0.5324,3.4169,5.8802
1808.5938,0.9381,3.9704,9.2796,9.1909,8.0880,2.1160,-5.3168,8.9389,6.0395,0.3341,2.0789,1.4841,2.9313,3.6041,-1.7358,-3.3390,-0.1663,2.9110,5.4437
1812.5000,1.5395,4.2626,9.4951,8.1248,5.4593,1.9611,0.5459,7.2788,5.6130,-0.1265,-0.9691,2.6173,2.2158,0.3913,-1.5009,-1.4132,-0.7468,3.2371,4.6334
1816.4062,1.8671,4.5769,8.9816,6.9568,2.8632,1.4838,7.3855,4.9442,4.6252,-0.1666,-2.9200,3.1969,1.2551,-1.8848,-1.8685,1.0668,-0.9959,4.3880,3.7389
1820.3125,1.5091,4.7891,8.1611,5.9254,1.1283,0.5736,12.3589,2.7831,3.6706,0.1675,-2.5057,3.1012,0.4051,-2.6692,-2.7413,3.2440,-0.8897,5.8058,2.8370
1824.2188,0.4456,4.6658,7.1949,4.9086,0.4928,-0.6502,13.4868,1.3737,3.1946,0.6512,0.0140,2.3639,-0.1460,-2.1386,-3.5371,4.0672,-0.5945,6.5731,1.8388
1828.1250,-0.9123,4.0160,5.9644,3.6976,0.7188,-1.8179,10.7497,0.8828,3.2622,1.0279,3.0365,1.1844,-0.3824,-0.8850,-3.6511,2.8309,-0.3368,5.9007,0.7168
1832.0312,-1.9009,2.8444,4.3172,2.3251,1.4294,-2.4314,5.9991,1.1216,3.6078,1.1844,4.7390,-0.0315,-0.3060,0.5585,-2.8492,-0.2963,-0.2184,3.6746,-0.2692
1835.9375,-1.9060,1.4326,2.3926,1.1898,2.3948,-2.0877,1.7806,1.7254,3.9220,1.2243,4.3688,-0.6841,0.2236,2.0152,-1.3609,-4.1203,-0.1023,0.7143,-0.5575
1839.8438,-0.6488,0.2971,0.7642,0.8719,3.5773,-0.6985,-0.1612,2.3444,4.1507,1.3763,2.7950,-0.1474,1.4847,3.6097,0.3213,-6.8533,0.3379,-1.4913,0.4481
1843.7500,1.6652,0.0078,0.2386,1.7512,4.9490,1.4124,0.2323,2.7600,4.5660,1.7970,1.9135,1.9195,3.6803,5.4519,1.7425,-6.9847,1.4138,-1.5103,2.9676
1847.6562,4.3899,0.9131,1.3843,3.6852,6.2736,3.5991,1.5515,2.9026,5.5300,2.4183,3.2907,5.2663,6.6500,7.3374,2.6748,-4.1253,3.1778,1.2086,6.5583
1851.5625,6.6549,2.8846,4.0679,5.9757,7.0684,5.1410,2.0091,2.8006,7.1096,2.9629,6.9611,8.9750,9.7376,8.7155,3.1078,0.6926,5.2919,5.8886,10.1721
1855.4688,7.6700,5.2322,7.3187,7.6707,6.8241,5.5277,0.6457,2.5167,8.8335,3.1271,11.2055,11.7407,11.9672,8.9706,3.1157,5.4893,7.1067,10.6537,12.5729
1859.3750,7.0070,6.8951,9.6722,8.0353,5.3554,4.6416,-2.1185,2.1108,9.8107,2.7928,13.4849,12.4282,12.4796,7.8271,2.7394,8.3442,7.9297,13.3659,12.9002
1863.2812,4.7592,6.8818,9.8560,6.9179,3.0369,2.7536,-4.8727,1.6389,9.1898,2.1019,11.9476,10.6292,10.9892,5.5887,1.9709,8.3553,7.3512,12.6549,11.0729
1867.1875,1.5172,4.7700,7.4572,4.8023,0.7254,0.3569,-6.2104,1.1671,6.6916,1.3302,6.5648,6.9022,7.9810,3.0359,0.8232,5.9984,5.4612,8.6050,7.8137
1871.0938,-1.8333,0.9948,3.1927,2.5270,-0.6318,-2.0513,-5.6305,0.7747,2.8721,0.6661,-0.7934,2.5436,4.5145,1.0312,-0.5991,2.7144,2.8445,2.7459,4.2986
1875.0000,-4.4213,-3.2670,-1.3867,0.8456,-0.4967,-4.1165,-3.7681,0.5312,-1.0726,0.0790,-7.3466,-0.9978,1.7385,0.0826,-2.0935,0.0339,0.3583,-2.6428,1.6331
1878.9062,-5.6922,-6.6021,-4.6111,0.0816,0.9493,-5.6462,-1.8638,0.4580,-3.8672,-0.6014,-10.8248,-2.7461,0.3926,0.1318,-3.4140,-1.1952,-1.1984,-5.5570,0.4285
1882.8125,-5.5807,-8.0054,-5.4492,0.0546,2.8812,-6.5449,-0.8855,0.5010,-4.7627,-1.4593,-10.4891,-2.5379,0.5601,0.6827,-4.3384,-1.0438,-1.3745,-5.1235,0.6570
1886.7188,-4.4866,-7.3251,-3.9201,0.2858,4.2600,-6.7576,-0.9144,0.5389,-3.8544,-2.3217,-7.2479,-0.9391,1.7651,1.1611,-4.7097,-0.1670,-0.2008,-1.9094,1.7933
1890.6250,-3.0659,-5.2714,-0.9771,0.3274,4.3748,-6.2893,-1.1840,0.4338,-1.9610,-2.8214,-2.9483,1.1463,3.2982,1.2604,-4.4582,0.7594,1.8596,2.4133,3.1149
1894.5312,-1.9363,-3.0025,2.0287,0.0164,3.1876,-5.2810,-0.6987,0.1056,-0.1783,-2.6825,0.6289,2.9103,4.5481,1.0660,-3.6377,1.4052,4.0950,5.8473,3.9961
1898.4375,-1.4330,-1.5347,3.9942,-0.4816,1.2982,-4.0529,1.0189,-0.4083,0.6266,-2.0094,2.4874,3.8891,5.1717,0.9097,-2.4731,1.7541,5.7789,6.9301,4.0942
1902.3438,-1.5260,-1.2990,4.4935,-0.8276,-0.4274,-3.0322,3.5546,-0.9452,0.1318,-1.3163,2.5643,3.9653,5.0810,1.0878,-1.3653,1.8222,6.3756,5.3166,3.4063
1906.2500,-1.9190,-2.0509,3.8222,-0.7460,-1.3319,-2.5698,5.8204,-1.2777,-1.4028,-1.2105,1.4238,3.2398,4.3510,1.6380,-0.7857,1.4514,5.6790,1.8688,2.2273
1910.1562,-2.2566,-3.1221,2.7052,-0.1954,-1.2736,-2.7506,6.6812,-1.2233,-3.3187,-1.9255,-0.1782,1.9291,3.1571,2.3082,-1.0574,0.4037,3.8613,-1.7579,1.0370
1914.0625,-2.3184,-3.8287,1.8683,0.6126,-0.6193,-3.3366,5.5680,-0.7550,-4.8354,-3.0637,-1.5906,0.3546,1.7723,2.7066,-2.1319,-1.3126,1.4249,-3.8551,0.3320
1917.9688,-2.1006,-3.8105,1.6920,1.3315,0.0277,-3.9075,2.7141,-0.0497,-5.3290,-3.7950,-2.3775,-1.0439,0.5593,2.5156,-3.5235,-3.1826,-0.9479,-3.4266,0.4298
1921.8750,-1.7693,-3.1648,2.0828,1.6536,0.1786,-4.1303,-1.0590,0.5637,-4.5676,-3.4326,-2.3545,-1.7864,-0.1136,1.6416,-4.5032,-4.2696,-2.6161,-0.6613,1.3115
1925.7812,-1.5486,-2.3620,2.5768,1.4453,-0.3094,-3.9846,-4.7940,0.7502,-2.8577,-1.9940,-1.6517,-1.5607,-0.0291,0.2425,-4.4869,-3.6724,-3.2053,3.1099,2.5900
1929.6875,-1.6256,-2.0204,2.5976,0.7919,-1.2113,-3.7857,-7.7775,0.3430,-1.0200,-0.3162,-0.7613,-0.4487,0.7477,-1.3400,-3.3966,-1.0887,-2.7346,5.9853,3.6598
1933.5938,-2.1123,-2.6309,1.7512,-0.0488,-2.0876,-3.9697,-9.6621,-0.5430,-0.1175,0.4233,-0.4309,1.0134,1.8712,-2.6866,-1.7502,2.8885,-1.5746,6.3694,3.9845
1937.5000,-3.0367,-4.3177,0.0438,-0.7454,-2.4985,-4.7687,-10.3706,-1.5335,-0.9648,-0.5012,-1.3262,2.0500,2.8774,-3.4077,-0.3872,6.9566,-0.2445,3.7611,3.3829
1941.4062,-4.3090,-6.7073,-2.0616,-1.0069,-2.1802,-5.9836,-9.9518,-2.1582,-3.6209,-2.7944,-3.5896,2.0558,3.4115,-3.2525,0.0235,9.6785,0.8419,-0.9388,2.1416
1945.3125,-5.6555,-8.9801,-3.7864,-0.6783,-1.1385,-7.0136,-8.5261,-2.0831,-7.1686,-5.2103,-6.5808,0.9543,3.3683,-2.2202,-0.6115,10.1181,1.5303,-5.7839,0.8673
1949.2188,-6.5900,-10.1341,-4.3392,0.2024,0.3420,-7.1434,-6.3200,-1.2907,-10.0055,-6.2588,-9.0548,-0.7425,2.8580,-0.6355,-1.7595,8.1940,1.8874,-8.6642,0.1458
1953.1250,-6.5232,-9.3990,-3.2683,1.4046,1.7649,-5.9325,-3.6833,-0.1058,-10.5907,-5.1050,-9.7697,-2.2367,2.0440,0.8862,-2.6060,4.6032,2.0101,-8.2952,0.2041
1957.0312,-5.0415,-6.6323,-0.7087,2.5704,2.5668,-3.4891,-1.0142,0.9571,-8.2854,-2.0837,-8.2030,-2.9252,0.9994,1.6318,-2.5739,0.4275,1.8408,-4.8236,0.7852
1960.9375,-2.2399,-2.4843,2.6083,3.3354,2.3283,-0.4795,1.3745,1.4456,-3.7977,1.4931,-4.9243,-2.7405,-0.2853,1.1020,-1.6779,-3.3232,1.1590,0.2552,1.3201
1964.8438,1.1130,1.7913,5.6099,3.4609,0.9866,2.1323,3.3263,1.1860,1.0745,4.0838,-1.3450,-2.1223,-1.7456,-0.7015,-0.4885,-6.0040,-0.2078,4.8157,1.2934
1968.7500,3.7696,4.8214,7.2972,2.9206,-1.0592,3.4774,4.7674,0.3466,4.3079,4.7282,1.0389,-1.6491,-3.0812,-3.1916,0.2622,-7.3854,-2.0925,7.0800,0.5697
1972.6562,4.5481,5.6601,7.1284,1.8934,-3.0506,3.1228,5.5441,-0.6823,4.6499,3.4308,1.4516,-1.6006,-3.7647,-5.4056,0.1607,-7.5299,-3.8604,6.3586,-0.5301
1976.5625,2.9678,4.1248,5.1874,0.6620,-4.1849,1.2145,5.3349,-1.5146,2.1832,0.9577,0.1845,-1.7736,-3.2891,-6.4404,-0.6384,-6.6237,-4.6169,3.2126,-1.4537
1980.4688,-0.4096,0.7739,2.0758,-0.5287,-4.0125,-1.6185,3.7684,-1.9699,-1.8446,-1.7205,-1.7218,-1.6864,-1.5283,-5.8962,-1.5445,-4.8659,-3.6989,-0.9791,-1.7954
1984.3750,-4.1929,-3.4129,-1.3924,-1.5730,-2.7018,-4.5354,0.7135,-2.1351,-5.7808,-3.9241,-3.2250,-1.0193,1.0313,-4.0844,-1.9369,-2.4525,-1.1689,-4.7510,-1.5745
1988.2812,-6.8642,-7.4391,-4.5140,-2.5038,-0.9944,-6.8076,-3.4622,-2.2637,-8.4272,-5.4165,-3.9363,0.0440,3.3905,-1.8718,-1.5639,0.3665,2.0366,-7.1753,-1.2253
1992.1875,-7.5834,-10.5734,-6.8795,-3.3907,0.1656,-8.0659,-7.8903,-2.5790,-9.5010,-6.2380,-4.2519,0.8464,4.4735,-0.2358,-0.6790,3.2117,4.4752,-8.0882,-1.2972
1996.0938,-6.6092,-12.4341,-8.3632,-4.2072,0.1453,-8.3804,-11.5180,-3.1053,-9.5006,-6.4682,-4.9099,0.6617,3.6799,0.2328,0.1522,5.5477,4.9310,-7.9006,-2.0586
2000.0000,-5.0760,-12.9492,-8.9951,-4.7630,-1.0056,-8.1561,-13.5695,-3.6239,-9.1770,-6.1529,-6.3323,-0.7988,1.2352,-0.3898,0.4213,6.7678,3.0991,-7.2026,-3.2684
2003.9062,-4.2693,-12.3087,-8.8452,-4.7664,-2.5520,-7.9021,-13.8626,-3.7794,-9.0268,-5.4247,-8.2532,-3.1389,-1.8831,-1.4405,-0.0264,6.4005,-0.2063,-6.4436,-4.2755
2007.8125,-4.8669,-10.9502,-8.0124,-3.9995,-3.4639,-7.9858,-12.7824,-3.2768,-9.1272,-4.6350,-9.8980,-5.4745,-4.4237,-2.0579,-0.9434,4.3640,-3.4724,-5.8505,-4.4006
2011.7188,-6.6200,-9.5130,-6.7059,-2.5064,-2.9944,-8.4852,-10.9592,-2.0628,-9.3333,-4.2967,-10.5662,-6.9540,-5.4880,-1.6584,-1.8821,1.1214,-5.3093,-5.5468,-3.3710
2015.6250,-8.6408,-8.6694,-5.3165,-0.6734,-1.1217,-9.2009,-8.8955,-0.3957,-9.5874,-4.8018,-10.1655,-7.2576,-4.9600,-0.2448,-2.4890,-2.4087,-5.1855,-5.6965,-1.5398
2019.5312,-10.0470,-8.8428,-4.3681,0.8786,1.3981,-9.7987,-6.7926,1.2359,-10.0450,-6.1015,-9.2916,-6.7445,-3.5095,1.6101,-2.7013,-5.2066,-3.6451,-6.5074,0.2546
2023.4375,-10.4921,-9.9534,-4.3191,1.5566,3.4095,-9.9876,-4.6425,2.3112,-10.9150,-7.6141,-8.7913,-6.1657,-2.1803,3.0819,-2.7421,-6.6138,-1.8970,-8.0641,1.1181
2027.3438,-10.2261,-11.3849,-5.3012,1.0883,3.9615,-9.6320,-2.4414,2.4995,-12.1667,-8.4853,-9.1347,-6.1509,-1.8077,3.5330,-2.9429,-6.6291,-1.0585,-10.1232,0.5807
2031.2500,-9.7060,-12.2592,-6.9587,-0.3219,2.8078,-8.7550,-0.3121,1.8027,-13.3756,-8.0756,-10.0602,-6.8179,-2.5920,2.8323,-3.5183,-5.8327,-1.5307,-12.0579,-1.1451
2035.1562,-9.1087,-11.9007,-8.5247,-2.0721,0.5245,-7.4740,1.5492,0.5465,-13.8770,-6.3704,-10.7525,-7.7508,-4.0535,1.3898,-4.4236,-4.9615,-2.8722,-13.0573,-3.2688
2039.0625,-8.1602,-10.2259,-9.1514,-3.4553,-1.8157,-5.9468,2.9957,-0.7802,-13.1535,-4.0432,-10.4232,-8.3283,-5.3724,-0.1033,-5.3598,-4.4122,-4.1942,-12.5137,-4.8312
2042.9688,-6.4297,-7.8158,-8.3549,-4.0155,-3.2305,-4.3800,3.9473,-1.7587,-11.2014,-2.1198,-8.8792,-8.1567,-5.8958,-1.0734,-5.9122,-4.0220,-4.7721,-10.3876,-5.1960
2046.8750,-3.8557,-5.6230,-6.3426,-3.7730,-3.3463,-3.0689,4.2475,-2.2294,-8.6234,-1.4473,-6.6882,-7.3133,-5.5126,-1.3726,-5.7496,-3.2966,-4.4618,-7.3264,-4.3628
2050.7812,-1.0700,-4.4940,-4.0146,-3.1896,-2.5572,-2.3885,3.5121,-2.3350,-6.3745,-2.2768,-4.8418,-6.2593,-4.6820,-1.3183,-4.7955,-1.9232,-3.6803,-4.4354,-2.9453
2054.6875,0.7890,-4.7866,-2.5856,-2.8890,-1.7431,-2.6753,1.2073,-2.3935,-5.3104,-4.1847,-4.1656,-5.5127,-4.1124,-1.4472,-3.2974,-0.1709,-3.0222,-2.7965,-1.8332
2058.5938,0.7059,-6.2760,-2.9764,-3.2855,-1.7154,-4.0311,-2.9554,-2.6738,-5.7907,-6.3359,-4.8621,-5.3165,-4.2949,-2.1367,-1.7548,1.1647,-2.8182,-2.9681,-1.7220
2062.5000,-1.5408,-8.3408,-5.2769,-4.3356,-2.7227,-6.1694,-8.5203,-3.2079,-7.5332,-7.9053,-6.4462,-5.5134,-5.1801,-3.3351,-0.7208,1.2845,-2.9449,-4.7187,-2.7540
2066.4062,-5.1291,-10.2645,-8.5828,-5.5546,-4.3083,-8.4347,-14.0877,-3.7559,-9.7562,-8.4184,-8.0513,-5.6842,-6.2005,-4.5738,-0.5513,0.0160,-2.9880,-7.1273,-4.4544
2070.3125,-8.5546,-11.4705,-11.3414,-6.2914,-5.6036,-10.0325,-17.7126,-3.9522,-11.5056,-7.8621,-8.8729,-5.4402,-6.6272,-5.2580,-1.2194,-1.9386,-2.6056,-9.0020,-5.9918
2074.2188,-10.3920,-11.6258,-12.0798,-6.1059,-5.8722,-10.3713,-17.8059,-3.5469,-12.0162,-6.5713,-8.4981,-4.6816,-6.0414,-5.0495,-2.3050,-3.3785,-1.8125,-9.4213,-6.6239
2078.1250,-9.9934,-10.6622,-10.1620,-5.0306,-4.9665,-9.3300,-14.0395,-2.5951,-10.9864,-5.0064,-7.0142,-3.6800,-4.6273,-4.0879,-3.1896,-3.3914,-0.9862,-8.1472,-6.0949
2082.0312,-7.7241,-8.7910,-6.1727,-3.5655,-3.4134,-7.3003,-7.6578,-1.4684,-8.6950,-3.5590,-4.9361,-2.9521,-3.0965,-2.9004,-3.3736,-2.0089,-0.6075,-5.7266,-4.7683
2085.9375,-4.6470,-6.5050,-1.6917,-2.4052,-2.0776,-4.9833,-0.9159,-0.6724,-5.9215,-2.4611,-3.0374,-2.9982,-2.2818,-2.0625,-2.7466,-0.2382,-0.9332,-3.2322,-3.4181
2089.8438,-1.9066,-4.4870,1.4591,-2.0489,-1.6224,-3.0640,4.0678,-0.5679,-3.6656,-1.7980,-2.1216,-4.0293,-2.6415,-1.8386,-1.6486,0.5922,-1.8277,-1.7563,-2.7866
2093.7500,-0.2006,-3.3692,2.1189,-2.5102,-2.1109,-1.9442,6.3567,-1.1582,-2.7286,-1.5677,-2.7342,-5.8061,-3.9763,-2.0508,-0.6773,-0.2584,-2.8555,-1.8848,-3.1482
2097.6562,0.3938,-3.4183,0.3596,-3.2928,-2.9968,-1.6584,6.4874,-2.0696,-3.3232,-1.7319,-4.8731,-7.6716,-5.5281,-2.2596,-0.3492,-2.4186,-3.5511,-3.4019,-4.1325
2101.5625,0.2319,-4.3498,-2.5961,-3.6535,-3.4969,-1.9759,5.8420,-2.7428,-4.9297,-2.2274,-7.8561,-8.7950,-6.4020,-2.1199,-0.8201,-4.6419,-3.6736,-5.3897,-4.9213
2105.4688,-0.2473,-5.4558,-5.0778,-3.0244,-3.0927,-2.5937,5.5407,-2.7361,-6.5428,-2.9513,-10.5182,-8.5527,-6.0618,-1.6479,-1.8313,-5.6518,-3.2935,-6.7056,-4.7257
2109.3750,-0.7940,-6.0444,-5.9113,-1.3752,-1.8387,-3.3010,5.6010,-1.9790,-7.2418,-3.7506,-11.7545,-6.8853,-4.6179,-1.2045,-2.9047,-5.0024,-2.6863,-6.6185,-3.2802
2113.2812,-1.4223,-5.9391,-5.0756,0.6803,-0.2998,-4.0499,4.9211,-0.8411,-6.7825,-4.4511,-11.1591,-4.4350,-2.7599,-1.2105,-3.6438,-3.3535,-2.1441,-5.2691,-1.0677
2117.1875,-2.3108,-5.6829,-3.6995,2.1075,0.8073,-4.9260,2.0872,0.0244,-5.8252,-4.9221,-9.3470,-2.3324,-1.3971,-1.8147,-3.9386,-1.9743,-1.8427,-3.6693,0.8684
2121.0938,-3.6320,-6.2407,-3.3939,1.9194,1.0104,-6.0559,-3.5353,-0.0112,-5.5901,-5.1416,-7.6680,-1.6798,-1.2195,-2.7695,-3.9492,-1.8359,-1.8338,-3.1875,1.4349
2125.0000,-5.4021,-8.3306,-5.2949,-0.3282,0.2685,-7.4887,-11.1381,-1.2376,-7.0827,-5.2045,-7.3966,-2.9692,-2.4055,-3.6144,-3.9050,-2.9328,-2.1202,-4.7622,0.0454
2128.9062,-7.3999,-11.8033,-9.3551,-4.2567,-1.1253,-9.0901,-18.6557,-3.4377,-10.3499,-5.2466,-8.8813,-5.7623,-4.5925,-4.0268,-3.8856,-4.2992,-2.7115,-8.2815,-3.0811
2132.8125,-9.1784,-15.5151,-14.2819,-8.7550,-2.7911,-10.5033,-23.6867,-5.9515,-14.2658,-5.3181,-11.2376,-8.8534,-7.0746,-4.0677,-3.7515,-4.6888,-3.5936,-12.5162,-7.0298
2136.7188,-10.1885,-17.8460,-18.1510,-12.4170,-4.4481,-11.2309,-24.6096,-7.9468,-17.0463,-5.2973,-12.8530,-10.8648,-9.0955,-4.1183,-3.2712,-3.4346,-4.6360,-15.6921,-10.6260
2140.6250,-10.0059,-17.5906,-19.3489,-14.1247,-5.9196,-10.8536,-21.2802,-8.7753,-17.2273,-4.9367,-12.4186,-10.9543,-10.0986,-4.5431,-2.3417,-0.9069,-5.5331,-16.4066,-12.9364
2144.5312,-8.5817,-14.6788,-17.3338,-13.4969,-7.0105,-9.3076,-14.9880,-8.2408,-14.5193,-4.0522,-9.8102,-9.2225,-9.8556,-5.3270,-1.1294,1.7129,-5.8657,-14.3651,-13.5676
2148.4375,-6.3726,-10.2680,-12.8296,-10.9817,-7.4260,-7.0549,-7.7824,-6.6502,-10.0034,-2.7472,-6.2034,-6.5763,-8.4659,-5.9746,-0.0217,3.1571,-5.2864,-10.5015,-12.6470
2152.3438,-4.2135,-6.1343,-7.4038,-7.5650,-6.8559,-4.9789,-1.5874,-4.6231,-5.5410,-1.4963,-3.3244,-4.1454,-6.2644,-5.7770,0.5827,2.8040,-3.7283,-6.4182,-10.5754
2156.2500,-2.9306,-3.7348,-2.7103,-4.2735,-5.1953,-3.9772,2.4434,-2.7693,-2.7629,-0.9682,-2.3422,-2.6300,-3.6871,-4.2848,0.5010,0.9718,-1.5037,-3.5005,-7.7664
2160.1562,-2.8766,-3.5039,0.1784,-1.7579,-2.7305,-4.4301,4.0909,-1.4174,-2.2625,-1.6335,-3.1664,-1.9949,-1.1465,-1.6652,-0.1352,-1.3515,0.7854,-2.2561,-4.5532
2164.0625,-3.6754,-4.7772,1.0415,-0.1747,-0.1201,-5.8658,3.8041,-0.5465,-3.4583,-3.3797,-4.6215,-1.6826,1.0434,1.3055,-0.9628,-3.1158,2.4893,-2.2633,-1.2824
2167.9688,-4.3833,-6.3268,0.3398,0.6169,1.8635,-7.0889,2.2585,0.0547,-5.1394,-5.4133,-5.3406,-1.1602,2.6712,3.6226,-1.5813,-3.7662,3.1759,-2.6937,1.5430
2171.8750,-4.0221,-7.1198,-1.1909,0.7365,2.6877,-6.7848,0.0189,0.5295,-6.2776,-6.5830,-4.7095,-0.3906,3.5798,4.5629,-1.7359,-3.4585,2.7784,-2.9953,3.2607
2175.7812,-2.1852,-6.8231,-2.9024,0.1068,2.2944,-4.2939,-2.5396,0.7899,-6.5635,-6.0001,-3.1858,0.1148,3.6243,4.0118,-1.4002,-2.8742,1.5643,-3.2384,3.2698
2179.6875,0.6629,-5.8003,-4.3810,-1.4317,1.0814,-0.0977,-5.0923,0.5829,-6.3711,-3.6041,-1.8062,-0.3020,2.6990,2.4358,-0.7571,-2.7887,-0.0288,-3.9001,1.3823
2183.5938,3.3983,-4.7014,-5.3965,-3.8010,-0.3278,4.3130,-7.1847,-0.2486,-6.2759,-0.3098,-1.3134,-1.8840,0.8499,0.5712,-0.1253,-3.6224,-1.5775,-5.2900,-1.9172
2187.5000,4.8430,-3.9866,-5.8003,-6.4261,-1.3601,7.1598,-8.2068,-1.5022,-6.5388,2.4031,-1.6052,-4.1527,-1.5956,-0.9357,0.1254,-5.1731,-2.7800,-7.0890,-5.5115
2191.4062,4.3960,-3.7036,-5.5069,-8.2973,-1.6571,7.2945,-7.6019,-2.5721,-6.9356,3.2580,-1.9286,-6.0975,-3.9999,-1.7247,-0.3284,-6.6401,-3.4659,-8.3919,-8.0362
2195.3125,2.3157,-3.6056,-4.5709,-8.4049,-1.0939,4.7882,-5.2137,-2.7175,-7.0096,1.8716,-1.6369,-6.7546,-5.5763,-1.7050,-1.6344,-6.9546,-3.5612,-8.2620,-8.4522
2199.2188,-0.4815,-3.4403,-3.2588,-6.3252,0.2626,0.8612,-1.5420,-1.5153,-6.4979,-1.0377,-0.8688,-5.7984,-5.7128,-0.9436,-3.6299,-5.3196,-3.0756,-6.4145,-6.5191
2203.1250,-2.9319,-3.1565,-1.9964,-2.5882,2.1555,-2.7794,2.3092,0.7850,-5.5715,-4.0471,-0.5563,-3.7539,-4.2981,0.3905,-5.7866,-1.7430,-2.1344,-3.5233,-2.9216
2207.0312,-4.3054,-2.8813,-1.1784,1.4510,4.0995,-4.7919,5.0450,3.2639,-4.7042,-5.7933,-1.6988,-1.6886,-1.8452,1.9817,-7.3304,2.7255,-1.0071,-0.8989,1.0261
2210.9375,-4.3999,-2.7344,-0.9503,4.2222,5.4090,-4.7614,5.7684,4.7474,-4.2863,-5.6603,-4.4405,-0.5840,0.6983,3.3214,-7.5482,6.2787,-0.0665,0.2796,3.9541
2214.8438,-3.4286,-2.6731,-1.1249,4.7144,5.4014,-3.2124,4.4155,4.4279,-4.3009,-4.0097,-7.6895,-0.7810,2.3844,3.7996,-6.1530,7.1427,0.3484,-0.3291,5.0097
